"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030239","myofibril assembly","8/634","77/18986",0.103896103896104,3.11131140153222,3.45041715229727,0.00410722566495475,0.134204476214718,0.125711036546793,"58/27063/4604/4606/4607/4624/4625/8557",8
"GO:0045104","intermediate filament cytoskeleton organization","9/634","94/18986",0.0957446808510638,2.86720585274179,3.37307026187854,0.00416408593175333,0.134909326416042,0.126371278678188,"1674/3848/3860/54474/3881/3853/338785/3887/3892",9
"GO:0015833","peptide transport","18/634","270/18986",0.0666666666666667,1.99642481598318,3.06498341141953,0.00436326037469226,0.13891273025902,0.130121317879644,"130399/111/1113/1131/1393/2243/2244/2266/2852/3952/4826/5950/6279/6564/729025/6616/7200/100507043",18
"GO:0045103","intermediate filament-based process","9/634","95/18986",0.0947368421052632,2.83702473850241,3.33624213409776,0.00446737270726188,0.13891273025902,0.130121317879644,"1674/3848/3860/54474/3881/3853/338785/3887/3892",9
"GO:0034368","protein-lipid complex remodeling","5/634","33/18986",0.151515151515152,4.53732912723449,3.78008606724428,0.00446933450741812,0.13891273025902,0.130121317879644,"183/185/336/338/4023",5
"GO:0034369","plasma lipoprotein particle remodeling","5/634","33/18986",0.151515151515152,4.53732912723449,3.78008606724428,0.00446933450741812,0.13891273025902,0.130121317879644,"183/185/336/338/4023",5
"GO:0042573","retinoic acid metabolic process","5/634","33/18986",0.151515151515152,4.53732912723449,3.78008606724428,0.00446933450741812,0.13891273025902,0.130121317879644,"124/125/126/131/10170",5
"GO:0055078","sodium ion homeostasis","6/634","47/18986",0.127659574468085,3.82294113698906,3.60147545112466,0.00453852653721031,0.139925701223831,0.131070180641676,"183/185/479/477/4881/6557",6
"GO:0015837","amine transport","9/634","96/18986",0.09375,2.80747239747634,3.29989058935386,0.00478759114305335,0.143171319705398,0.134110392675293,"477/1113/2668/3952/4986/5020/6570/6860/7200",9
"GO:0030534","adult behavior","12/634","151/18986",0.0794701986754967,2.37984415150312,3.16405429914884,0.00479359898568948,0.143171319705398,0.134110392675293,"477/1393/58524/2668/3218/57626/3952/9378/4986/6323/124925/7200",12
"GO:0060078","regulation of postsynaptic membrane potential","12/634","151/18986",0.0794701986754967,2.37984415150312,3.16405429914884,0.00479359898568948,0.143171319705398,0.134110392675293,"153/55584/1146/23316/2556/2567/8001/2890/3775/9378/22953/124925",12
"GO:0098656","monoatomic anion transmembrane transport","12/634","151/18986",0.0794701986754967,2.37984415150312,3.16405429914884,0.00479359898568948,0.143171319705398,0.134110392675293,"1244/9635/117159/2556/2562/2567/55879/200959/8001/3775/6557/8671",12
"GO:0090277","positive regulation of peptide hormone secretion","10/634","114/18986",0.087719298245614,2.6268747578726,3.23821598245693,0.00486251601384497,0.144019681151284,0.134905063611291,"1131/2243/2244/2266/2852/4826/5950/6616/7200/100507043",10
"GO:0051346","negative regulation of hydrolase activity","17/634","252/18986",0.0674603174603175,2.02019177807821,3.03022628449716,0.00490162624468208,0.144019681151284,0.134905063611291,"27329/336/59082/1447/1473/128822/80760/51050/5266/5858/866/6317/8710/3053/7980/7079/7448",17
"GO:0044062","regulation of excretion","3/634","11/18986",0.272727272727273,8.16719242902208,4.41939423193172,0.00500346520921101,0.144019681151284,0.134905063611291,"183/185/4881",3
"GO:0071918","urea transmembrane transport","3/634","11/18986",0.272727272727273,8.16719242902208,4.41939423193172,0.00500346520921101,0.144019681151284,0.134905063611291,"364/100509620/8170",3
"GO:0006631","fatty acid metabolic process","24/634","405/18986",0.0592592592592593,1.77459983642949,2.92872503952636,0.00501036295922595,0.144019681151284,0.134905063611291,"32/54988/127/131/9370/1645/247/59344/27329/948/1553/1548/1549/1555/54363/51179/3952/4023/5105/5468/10891/53632/7148/7306",24
"GO:0051384","response to glucocorticoid","11/634","134/18986",0.082089552238806,2.45828428833749,3.14864798485297,0.00532783916976702,0.152002456313577,0.142382630444206,"9370/336/590/2690/10888/4129/5020/5105/5122/5207/6753",11
"GO:0015669","gas transport","4/634","22/18986",0.181818181818182,5.44479495268139,3.87709397135209,0.00557876678786444,0.155676098029239,0.145823777274797,"362/3040/3043/3045",4
"GO:0044241","lipid digestion","4/634","22/18986",0.181818181818182,5.44479495268139,3.87709397135209,0.00557876678786444,0.155676098029239,0.145823777274797,"1645/336/948/3952",4
"GO:0098801","regulation of renal system process","4/634","22/18986",0.181818181818182,5.44479495268139,3.87709397135209,0.00557876678786444,0.155676098029239,0.145823777274797,"9370/183/185/4881",4
"GO:0015698","inorganic anion transport","13/634","174/18986",0.0747126436781609,2.23737263860183,3.04765552225482,0.00572026922258365,0.156188631728052,0.146303874096902,"9635/117159/2556/2562/2567/55879/200959/8001/3775/10316/6557/8671/160728",13
"GO:0034367","protein-containing complex remodeling","5/634","35/18986",0.142857142857143,4.2780531771068,3.60779772402438,0.00578806585133788,0.156188631728052,0.146303874096902,"183/185/336/338/4023",5
"GO:0051937","catecholamine transport","7/634","65/18986",0.107692307692308,3.22499393351128,3.33980950273121,0.00583006708620956,0.156188631728052,0.146303874096902,"1113/2668/4986/5020/6570/6530/6860",7
"GO:0051965","positive regulation of synapse assembly","7/634","65/18986",0.107692307692308,3.22499393351128,3.33980950273121,0.00583006708620956,0.156188631728052,0.146303874096902,"40/147381/23316/339398/347731/9378/5020",7
"GO:0019216","regulation of lipid metabolic process","21/634","344/18986",0.061046511627907,1.82812156114738,2.88094714781329,0.00601780078987612,0.156188631728052,0.146303874096902,"13/32/9370/27329/55908/336/338/347/650/653/83643/1149/63924/2852/345275/3952/5105/5140/5468/10891/768239",21
"GO:0071827","plasma lipoprotein particle organization","6/634","50/18986",0.12,3.59356466876972,3.41307781899064,0.00617567639287311,0.156188631728052,0.146303874096902,"183/185/336/338/4023/5567",6
"GO:0045833","negative regulation of lipid metabolic process","10/634","118/18986",0.0847457627118644,2.53782815591082,3.11454139462432,0.00618939374068362,0.156188631728052,0.146303874096902,"32/336/347/650/653/83643/1149/63924/2852/5140",10
"GO:0031960","response to corticosteroid","12/634","156/18986",0.0769230769230769,2.3035670953652,3.03863655440449,0.00619535238382554,0.156188631728052,0.146303874096902,"9370/336/590/2690/2852/10888/4129/5020/5105/5122/5207/6753",12
"GO:0050905","neuromuscular process","13/634","176/18986",0.0738636363636364,2.21194794952681,3.0023003285491,0.00628397469743709,0.156188631728052,0.146303874096902,"89/111/340784/57338/4625/4647/9378/5179/6323/342667/8557/441027/7136",13
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","18/634","280/18986",0.0642857142857143,1.92512392969806,2.89865611093485,0.00632023223167663,0.156188631728052,0.146303874096902,"9370/650/28513/28316/222256/53841/9071/9074/9080/54798/1828/653499/9499/9378/22854/56145/56140/137970",18
"GO:0051952","regulation of amine transport","8/634","83/18986",0.0963855421686747,2.88639732431302,3.20121674661033,0.00647403094327756,0.156188631728052,0.146303874096902,"477/1113/2668/3952/4986/5020/6860/7200",8
"GO:0002775","antimicrobial peptide production","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"354/25818/3960",3
"GO:0015840","urea transport","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"364/100509620/8170",3
"GO:0017038","protein import","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"124872/338328/256764",3
"GO:0032276","regulation of gonadotropin secretion","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"3623/3952/4986",3
"GO:0033605","positive regulation of catecholamine secretion","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"2668/4986/5020",3
"GO:0035812","renal sodium excretion","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"183/185/4881",3
"GO:0099519","dense core granule cytoskeletal transport","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"3798/8499/6860",3
"GO:1901950","dense core granule transport","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"3798/8499/6860",3
"GO:1990504","dense core granule exocytosis","3/634","12/18986",0.25,7.48659305993691,4.17768852619634,0.00650722885340884,0.156188631728052,0.146303874096902,"6616/6860/23025",3
"GO:0002021","response to dietary excess","5/634","36/18986",0.138888888888889,4.15921836663162,3.52642391603341,0.0065406751328333,0.156188631728052,0.146303874096902,"130399/153/3952/10891/6344",5
"GO:0010526","retrotransposon silencing","5/634","36/18986",0.138888888888889,4.15921836663162,3.52642391603341,0.0065406751328333,0.156188631728052,0.146303874096902,"84944/56165/91646/122402/400629",5
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","4/634","23/18986",0.173913043478261,5.20806473734741,3.75319420692261,0.00657765359880103,0.156188631728052,0.146303874096902,"650/9071/9074/9080",4
"GO:2000831","regulation of steroid hormone secretion","4/634","23/18986",0.173913043478261,5.20806473734741,3.75319420692261,0.00657765359880103,0.156188631728052,0.146303874096902,"183/185/5443/56729",4
"GO:0045933","positive regulation of muscle contraction","6/634","51/18986",0.117647058823529,3.5231026164409,3.35347888886421,0.00680620080836957,0.160617936360474,0.150452859974485,"89/783/1113/1131/2852/5020",6
"GO:0050994","regulation of lipid catabolic process","7/634","67/18986",0.104477611940299,3.12872545788408,3.2442640652377,0.00687979971804478,0.161358738172302,0.15114677843583,"13/32/27329/336/1149/63924/5140",7
"GO:0008344","adult locomotory behavior","8/634","84/18986",0.0952380952380952,2.85203545140454,3.16186474831651,0.00695216919881164,0.162061846628396,0.151805389052357,"477/58524/2668/3218/57626/6323/124925/7200",8
"GO:0140353","lipid export from cell","6/634","52/18986",0.115384615384615,3.4553506430478,3.29535522354587,0.00748207540705289,0.173357419885838,0.162386095915751,"183/185/3952/5020/5443/56729",6
"GO:0033762","response to glucagon","4/634","24/18986",0.166666666666667,4.99106203995794,3.6363046219257,0.00768820998179084,0.174952540240395,0.163880265401331,"2740/9340/5105/5207",4
"GO:0034114","regulation of heterotypic cell-cell adhesion","4/634","24/18986",0.166666666666667,4.99106203995794,3.6363046219257,0.00768820998179084,0.174952540240395,0.163880265401331,"9370/2243/2244/2266",4
"GO:0098856","intestinal lipid absorption","4/634","24/18986",0.166666666666667,4.99106203995794,3.6363046219257,0.00768820998179084,0.174952540240395,0.163880265401331,"1645/336/948/3952",4
"GO:0043500","muscle adaptation","10/634","122/18986",0.0819672131147541,2.45462067538915,2.99585649990338,0.00778228790006845,0.175412486131396,0.164311102556276,"32/58/89/183/4624/4625/4653/5468/53632/8557",10
"GO:0009743","response to carbohydrate","16/634","243/18986",0.065843621399177,1.97177759603277,2.83373148759519,0.00780018902493783,0.175412486131396,0.164311102556276,"130399/111/9370/336/10804/2852/2890/3952/79727/4023/4986/5020/22953/5105/5122/100507043",16
"GO:0046888","negative regulation of hormone secretion","7/634","69/18986",0.101449275362319,3.03803776345266,3.15223705390349,0.00806361912850135,0.177226852373966,0.166010642448403,"130399/9370/1113/1393/3623/3952/4986",7
"GO:0070918","regulatory ncRNA processing","7/634","69/18986",0.101449275362319,3.03803776345266,3.15223705390349,0.00806361912850135,0.177226852373966,0.166010642448403,"404266/79727/84944/154197/56165/91646/122402",7
"GO:0071825","protein-lipid complex organization","6/634","53/18986",0.113207547169811,3.39015534789596,3.23863925469432,0.00820504943439294,0.177226852373966,0.166010642448403,"183/185/336/338/4023/5567",6
"GO:0008207","C21-steroid hormone metabolic process","5/634","38/18986",0.131578947368421,3.9403121368089,3.37218798165,0.00824659473014563,0.177226852373966,0.166010642448403,"1645/6718/650/653/10170",5
"GO:0032197","retrotransposition","5/634","38/18986",0.131578947368421,3.9403121368089,3.37218798165,0.00824659473014563,0.177226852373966,0.166010642448403,"84944/56165/91646/122402/400629",5
"GO:0006544","glycine metabolic process","3/634","13/18986",0.230769230769231,6.91070128609561,3.96233247407589,0.00825173416755582,0.177226852373966,0.166010642448403,"10249/54363/4693",3
"GO:0052803","imidazole-containing compound metabolic process","3/634","13/18986",0.230769230769231,6.91070128609561,3.96233247407589,0.00825173416755582,0.177226852373966,0.166010642448403,"10841/3067/7200",3
"GO:0071377","cellular response to glucagon stimulus","3/634","13/18986",0.230769230769231,6.91070128609561,3.96233247407589,0.00825173416755582,0.177226852373966,0.166010642448403,"2740/9340/5105",3
"GO:0031640","killing of cells of another organism","10/634","124/18986",0.0806451612903226,2.41503001933449,2.93826427709223,0.0086886892801513,0.183943229595172,0.172301958253445,"6362/6364/1113/117159/400830/3853/4922/8993/57115/5443",10
"GO:0141061","disruption of cell in another organism","10/634","124/18986",0.0806451612903226,2.41503001933449,2.93826427709223,0.0086886892801513,0.183943229595172,0.172301958253445,"6362/6364/1113/117159/400830/3853/4922/8993/57115/5443",10
"GO:0048662","negative regulation of smooth muscle cell proliferation","7/634","70/18986",0.1,2.99463722397476,3.10746693573682,0.00870879533265136,0.183943229595172,0.172301958253445,"9370/347/650/2852/4881/5468/10891",7
"GO:0010878","cholesterol storage","4/634","25/18986",0.16,4.79141955835962,3.52573332612349,0.00891524869759654,0.185881188283456,0.174117268758434,"338/948/4023/5468",4
"GO:0050819","negative regulation of coagulation","6/634","54/18986",0.111111111111111,3.32737469330529,3.18326774801037,0.0089768545027418,0.185881188283456,0.174117268758434,"2243/2244/2266/222537/3848/7448",6
"GO:0050873","brown fat cell differentiation","6/634","54/18986",0.111111111111111,3.32737469330529,3.18326774801037,0.0089768545027418,0.185881188283456,0.174117268758434,"9370/153/2167/3952/10891/56301",6
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","13/634","184/18986",0.0706521739130435,2.11577629954739,2.82678155575575,0.00899503526875213,0.185881188283456,0.174117268758434,"107/111/153/1113/2740/2852/2849/8549/5140/5443/5731/10268/6344",13
"GO:0042310","vasoconstriction","8/634","88/18986",0.0909090909090909,2.72239747634069,3.01005910657068,0.0091353088412344,0.187764976881931,0.175881837452628,"183/185/40/477/2243/2244/2266/3952",8
"GO:0050878","regulation of body fluid levels","22/634","381/18986",0.057742782152231,1.72918684848936,2.67235842872966,0.00936241256873719,0.191403760696697,0.179290332444942,"362/51297/948/1131/1447/2243/2244/2266/3043/3083/3848/90070/4583/4881/4986/5020/5567/646960/6288/3053/7980/7448",22
"GO:0006094","gluconeogenesis","8/634","89/18986",0.0898876404494382,2.69180874065147,2.97343237379935,0.00975307446387395,0.197168471355633,0.184690210100049,"9370/2819/3952/5105/5207/10891/53632/5950",8
"GO:0007140","male meiotic nuclear division","6/634","55/18986",0.109090909090909,3.26687697160883,3.12918145000599,0.00979920094396553,0.197168471355633,0.184690210100049,"84944/166863/91646/122402/56155/400629",6
"GO:0141060","disruption of anatomical structure in another organism","10/634","127/18986",0.078740157480315,2.35798206612186,2.85393970914173,0.0101974312484047,0.197168471355633,0.184690210100049,"6362/6364/1113/117159/400830/3853/4922/8993/57115/5443",10
